filename,patch_no,inval_pixels,fraction_invalid
MOD021KM.A2003114.0850.061.2017193205510.hdf,103,1,1.0162291800046747e-05
MOD021KM.A2007005.0815.061.2017246005501.hdf,0,1664,0.016910053555277787
MOD021KM.A2004069.2350.061.2017199032354.hdf,76,16,0.00016259666880074795
MOD021KM.A2004311.1500.061.2017203081251.hdf,1,69,0.0007011981342032256
MOD021KM.A2003114.0855.061.2017193205938.hdf,2,8,8.129833440037398e-05
MOD021KM.A2007005.0820.061.2017246005650.hdf,0,1664,0.016910053555277787
MOD021KM.A2007005.0825.061.2017246005811.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0040.061.2017199053118.hdf,28,60,0.0006097375080028048
MOD021KM.A2004311.1525.061.2017203080802.hdf,11,2,2.0324583600093494e-05
MOD021KM.A2007005.0830.061.2017246010039.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.1530.061.2017203081146.hdf,124,1,1.0162291800046747e-05
MOD021KM.A2006011.1305.061.2017260224719.hdf,36,40,0.0004064916720018699
MOD021KM.A2007005.0835.061.2017246005910.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0050.061.2017199053308.hdf,40,13,0.0001321097934006077
MOD021KM.A2004311.1645.061.2017203081238.hdf,30,100,0.0010162291800046746
MOD021KM.A2006011.1310.061.2017260224750.hdf,0,40,0.0004064916720018699
MOD021KM.A2003114.1025.061.2017193205523.hdf,76,5,5.0811459000233734e-05
MOD021KM.A2007005.0840.061.2017246005917.hdf,0,1664,0.016910053555277787
MOD021KM.A2006011.1315.061.2017260224913.hdf,8,100,0.0010162291800046746
MOD021KM.A2007005.0930.061.2017246005848.hdf,0,1665,0.016920215847077834
MOD021KM.A2006011.1320.061.2017260224858.hdf,10,15360,0.15609280204871803
MOD021KM.A2003114.1035.061.2017193205809.hdf,3,7,7.113604260032723e-05
MOD021KM.A2007005.0935.061.2017246005533.hdf,0,1664,0.016910053555277787
MOD021KM.A2006011.1435.061.2017260224818.hdf,80,1,1.0162291800046747e-05
MOD021KM.A2007005.0940.061.2017246005446.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.1705.061.2017203081140.hdf,124,4,4.064916720018699e-05
MOD021KM.A2003114.1045.061.2017193205446.hdf,102,4,4.064916720018699e-05
MOD021KM.A2007005.0945.061.2017246005436.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0230.061.2017199053215.hdf,5,819,0.008322916984238286
MOD021KM.A2004311.1715.061.2017203081432.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2006011.1445.061.2017260224541.hdf,36,359,0.003648262756216782
MOD021KM.A2003114.1200.061.2017193205455.hdf,49,92,0.0009349308456043007
MOD021KM.A2007005.0950.061.2017246005725.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0240.061.2017199053343.hdf,21,3,3.048687540014024e-05
MOD021KM.A2004311.1720.061.2017203081420.hdf,0,80,0.0008129833440037398
MOD021KM.A2006011.1450.061.2017260224754.hdf,53,60,0.0006097375080028048
MOD021KM.A2007005.0955.061.2017246005507.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0405.061.2017199053324.hdf,22,2,2.0324583600093494e-05
MOD021KM.A2004311.1820.061.2017203082009.hdf,12,20,0.00020324583600093494
MOD021KM.A2006011.1455.061.2017260224834.hdf,0,60,0.0006097375080028048
MOD021KM.A2007005.1000.061.2017246005451.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0410.061.2017199053215.hdf,4,1359,0.01381055455626353
MOD021KM.A2004311.1825.061.2017203081334.hdf,0,92,0.0009349308456043007
MOD021KM.A2006011.1610.061.2017260224939.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2007005.1005.061.2017246005507.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0415.061.2017199053233.hdf,12,4,4.064916720018699e-05
MOD021KM.A2004311.1830.061.2017203081443.hdf,17,15360,0.15609280204871803
MOD021KM.A2006011.1615.061.2017260224901.hdf,38,100,0.0010162291800046746
MOD021KM.A2007005.1010.061.2017246005833.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.1835.061.2017203081130.hdf,133,1,1.0162291800046747e-05
MOD021KM.A2003114.1225.061.2017193205811.hdf,37,4,4.064916720018699e-05
MOD021KM.A2006011.1620.061.2017260224619.hdf,0,52,0.0005284391736024308
MOD021KM.A2007005.1015.061.2017246010045.hdf,0,1664,0.016910053555277787
MOD021KM.A2006011.1740.061.2017260224645.hdf,45,80,0.0008129833440037398
MOD021KM.A2007005.1020.061.2017246005758.hdf,0,1664,0.016910053555277787
MOD021KM.A2006011.1745.061.2017260224729.hdf,1,20,0.00020324583600093494
MOD021KM.A2007005.1110.061.2017246005812.hdf,0,1679,0.017062487932278488
MOD021KM.A2004092.0540.061.2017199053159.hdf,73,2,2.0324583600093494e-05
MOD021KM.A2004311.1855.061.2017203081501.hdf,58,210,0.002134081278009817
MOD021KM.A2006011.1750.061.2017260224950.hdf,21,1,1.0162291800046747e-05
MOD021KM.A2007005.1115.061.2017246005506.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0545.061.2017199053137.hdf,80,4,4.064916720018699e-05
MOD021KM.A2004311.2000.061.2017203081216.hdf,81,4,4.064916720018699e-05
MOD021KM.A2007005.1120.061.2017246005951.hdf,0,1684,0.01711329939127872
MOD021KM.A2007005.1125.061.2017246005924.hdf,0,1664,0.016910053555277787
MOD021KM.A2003114.1410.061.2017193210024.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2006011.1815.061.2017260224956.hdf,0,60,0.0006097375080028048
MOD021KM.A2007005.1130.061.2017246010114.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0600.061.2017199053224.hdf,18,9,9.146062620042072e-05
MOD021KM.A2006011.1915.061.2017260225210.hdf,0,87,0.000884119386604067
MOD021KM.A2007005.1135.061.2017246005504.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.2025.061.2017203081002.hdf,57,64,0.0006503866752029918
MOD021KM.A2006011.1920.061.2017260224723.hdf,0,40,0.0004064916720018699
MOD021KM.A2007005.1140.061.2017246005854.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0715.061.2017199053444.hdf,46,6,6.097375080028048e-05
MOD021KM.A2004311.2030.061.2017203081042.hdf,0,12,0.00012194750160056096
MOD021KM.A2003114.1530.061.2017193205444.hdf,0,2,2.0324583600093494e-05
MOD021KM.A2006011.1940.061.2017260225856.hdf,62,1,1.0162291800046747e-05
MOD021KM.A2007005.1145.061.2017246005934.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0720.061.2017199053213.hdf,19,3,3.048687540014024e-05
MOD021KM.A2004311.2140.061.2017203081407.hdf,0,140,0.0014227208520065445
MOD021KM.A2003114.1535.061.2017193205539.hdf,9,2,2.0324583600093494e-05
MOD021KM.A2006011.1945.061.2017260225833.hdf,0,60,0.0006097375080028048
MOD021KM.A2007005.1150.061.2017246010517.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.2150.061.2017203081409.hdf,74,1,1.0162291800046747e-05
MOD021KM.A2004092.0725.061.2017199053051.hdf,0,40,0.0004064916720018699
MOD021KM.A2003114.1540.061.2017193205000.hdf,92,1,1.0162291800046747e-05
MOD021KM.A2006011.2105.061.2017260225858.hdf,80,40,0.0004064916720018699
MOD021KM.A2007005.1155.061.2017246010512.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0730.061.2017199053417.hdf,0,12,0.00012194750160056096
MOD021KM.A2003114.1545.061.2017193205641.hdf,0,2,2.0324583600093494e-05
MOD021KM.A2007005.1250.061.2017246005516.hdf,0,1673,0.017001514181478206
MOD021KM.A2004311.2200.061.2017203081055.hdf,68,6079,0.06177657185248417
MOD021KM.A2004092.0850.061.2017199053512.hdf,76,1,1.0162291800046747e-05
MOD021KM.A2003114.1550.061.2017193205715.hdf,123,20,0.00020324583600093494
MOD021KM.A2007005.1255.061.2017246005553.hdf,0,1664,0.016910053555277787
MOD021KM.A2003144.0040.061.2017194131518.hdf,1,100,0.0010162291800046746
MOD021KM.A2006011.2245.061.2017260230035.hdf,30,40,0.0004064916720018699
MOD021KM.A2007005.1300.061.2017246005516.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0900.061.2017199053252.hdf,3,80,0.0008129833440037398
MOD021KM.A2006011.2255.061.2017260225924.hdf,128,1,1.0162291800046747e-05
MOD021KM.A2007005.1305.061.2017246005450.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.2330.061.2017203081603.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2004092.0905.061.2017199053341.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2006118.0040.061.2017194211026.hdf,0,2,2.0324583600093494e-05
MOD021KM.A2007005.1310.061.2017246005515.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0910.061.2017199053134.hdf,50,15360,0.15609280204871803
MOD021KM.A2006118.0050.061.2017194211135.hdf,83,100,0.0010162291800046746
MOD021KM.A2007005.1315.061.2017246005514.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.0915.061.2017199053348.hdf,49,1,1.0162291800046747e-05
MOD021KM.A2006118.0055.061.2017194211314.hdf,0,52,0.0005284391736024308
MOD021KM.A2007005.1320.061.2017246005747.hdf,0,1667,0.016940540430677928
MOD021KM.A2004311.2345.061.2017203080939.hdf,32,192,0.0019511600256089754
MOD021KM.A2004092.1030.061.2017199053202.hdf,62,2,2.0324583600093494e-05
MOD021KM.A2003144.0220.061.2017194131755.hdf,63,1,1.0162291800046747e-05
MOD021KM.A2006118.0105.061.2017194210959.hdf,23,8851,0.08994644472221375
MOD021KM.A2007005.1325.061.2017246010046.hdf,0,1664,0.016910053555277787
MOD021KM.A2004311.2350.061.2017203081129.hdf,0,20,0.00020324583600093494
MOD021KM.A2003144.0225.061.2017194131357.hdf,30,26,0.0002642195868012154
MOD021KM.A2007005.1330.061.2017246005839.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1040.061.2017199053217.hdf,42,2,2.0324583600093494e-05
MOD021KM.A2006118.0235.061.2017194211036.hdf,18,1,1.0162291800046747e-05
MOD021KM.A2007005.1335.061.2017246005855.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0125.061.2017203123536.hdf,25,1,1.0162291800046747e-05
MOD021KM.A2004092.1045.061.2017199053222.hdf,4,1,1.0162291800046747e-05
MOD021KM.A2007005.1430.061.2017246005500.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0130.061.2017203123552.hdf,41,2,2.0324583600093494e-05
MOD021KM.A2006118.0245.061.2017194211045.hdf,6,4488,0.0456083655986098
MOD021KM.A2007005.1435.061.2017246005535.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0135.061.2017203124143.hdf,0,14,0.00014227208520065446
MOD021KM.A2004092.1055.061.2017199053431.hdf,0,1,1.0162291800046747e-05
MOD021KM.A2003144.0245.061.2017194131740.hdf,6,1,1.0162291800046747e-05
MOD021KM.A2006118.0255.061.2017194211219.hdf,87,11,0.00011178520980051422
MOD021KM.A2007005.1440.061.2017246005536.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1225.061.2017199053920.hdf,15,87,0.000884119386604067
MOD021KM.A2003144.0400.061.2017194131427.hdf,56,2,2.0324583600093494e-05
MOD021KM.A2006118.0300.061.2017194211117.hdf,2,6,6.097375080028048e-05
MOD021KM.A2007005.1445.061.2017246005812.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1230.061.2017199053203.hdf,54,40,0.0004064916720018699
MOD021KM.A2007005.1450.061.2017246005714.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0300.061.2017203124540.hdf,20,1,1.0162291800046747e-05
MOD021KM.A2004092.1235.061.2017199053227.hdf,0,20,0.00020324583600093494
MOD021KM.A2003144.0410.061.2017194131218.hdf,13,5,5.0811459000233734e-05
MOD021KM.A2006118.0415.061.2017194211128.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2007005.1455.061.2017246005504.hdf,0,1702,0.017296220643679562
MOD021KM.A2004092.1240.061.2017199054039.hdf,20,60,0.0006097375080028048
MOD021KM.A2006118.0420.061.2017194211122.hdf,11,2,2.0324583600093494e-05
MOD021KM.A2007005.1500.061.2017246005944.hdf,0,1664,0.016910053555277787
MOD021KM.A2003144.0420.061.2017194131103.hdf,86,4,4.064916720018699e-05
MOD021KM.A2007005.1505.061.2017246005858.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1400.061.2017199054054.hdf,39,14,0.00014227208520065446
MOD021KM.A2003144.0425.061.2017194131312.hdf,3,1,1.0162291800046747e-05
MOD021KM.A2006118.0550.061.2017194211106.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2007005.1510.061.2017246005954.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1405.061.2017199053929.hdf,41,3,3.048687540014024e-05
MOD021KM.A2007005.1515.061.2017246005942.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0445.061.2017203124143.hdf,41,1,1.0162291800046747e-05
MOD021KM.A2004092.1410.061.2017199054128.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2003144.0545.061.2017194131513.hdf,24,874,0.008881843033240857
MOD021KM.A2006118.0600.061.2017194211157.hdf,10,1,1.0162291800046747e-05
MOD021KM.A2007005.1605.061.2017246010034.hdf,0,1685,0.017123461683078767
MOD021KM.A2004092.1415.061.2017199053955.hdf,0,40,0.0004064916720018699
MOD021KM.A2007005.1610.061.2017246005505.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1420.061.2017199055625.hdf,0,230,0.0023373271140107515
MOD021KM.A2006118.0615.061.2017194211209.hdf,54,3,3.048687540014024e-05
MOD021KM.A2007005.1615.061.2017246005650.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0510.061.2017203124142.hdf,0,100,0.0010162291800046746
MOD021KM.A2006118.0625.061.2017194211129.hdf,80,1,1.0162291800046747e-05
MOD021KM.A2007005.1620.061.2017246005529.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0515.061.2017203123939.hdf,0,20,0.00020324583600093494
MOD021KM.A2003144.0605.061.2017194131807.hdf,33,1,1.0162291800046747e-05
MOD021KM.A2007005.1625.061.2017246005723.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1535.061.2017199053428.hdf,69,1,1.0162291800046747e-05
MOD021KM.A2003144.0610.061.2017194131615.hdf,130,40,0.0004064916720018699
MOD021KM.A2006118.0730.061.2017194211144.hdf,0,2,2.0324583600093494e-05
MOD021KM.A2007005.1630.061.2017246005507.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0615.061.2017203124530.hdf,10,2,2.0324583600093494e-05
MOD021KM.A2004092.1540.061.2017199053458.hdf,10,1,1.0162291800046747e-05
MOD021KM.A2003144.0715.061.2017194130949.hdf,78,1,1.0162291800046747e-05
MOD021KM.A2006118.0735.061.2017194211150.hdf,76,1,1.0162291800046747e-05
MOD021KM.A2007005.1635.061.2017246005557.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0625.061.2017203124636.hdf,38,9,9.146062620042072e-05
MOD021KM.A2004092.1700.061.2017199054305.hdf,16,32,0.0003251933376014959
MOD021KM.A2003144.0720.061.2017194131647.hdf,16,4,4.064916720018699e-05
MOD021KM.A2006118.0740.061.2017194211207.hdf,7,8,8.129833440037398e-05
MOD021KM.A2007005.1640.061.2017246005924.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1705.061.2017199053322.hdf,0,60,0.0006097375080028048
MOD021KM.A2003144.0725.061.2017194131502.hdf,29,33,0.0003353556294015426
MOD021KM.A2006118.0745.061.2017194211229.hdf,9,1,1.0162291800046747e-05
MOD021KM.A2007005.1645.061.2017246010451.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0640.061.2017203124532.hdf,65,32,0.0003251933376014959
MOD021KM.A2004092.1710.061.2017199053638.hdf,6,1,1.0162291800046747e-05
MOD021KM.A2003144.0730.061.2017194131745.hdf,0,17,0.0001727589606007947
MOD021KM.A2006118.0750.061.2017194211707.hdf,56,40,0.0004064916720018699
MOD021KM.A2007005.1650.061.2017246010550.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0645.061.2017203124936.hdf,0,92,0.0009349308456043007
MOD021KM.A2004092.1715.061.2017199053606.hdf,38,1,1.0162291800046747e-05
MOD021KM.A2003144.0735.061.2017194131631.hdf,0,60,0.0006097375080028048
MOD021KM.A2006118.0755.061.2017194211153.hdf,0,80,0.0008129833440037398
MOD021KM.A2007005.1655.061.2017246010506.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0650.061.2017203125327.hdf,0,40,0.0004064916720018699
MOD021KM.A2003144.0740.061.2017194131850.hdf,0,60,0.0006097375080028048
MOD021KM.A2006118.0800.061.2017194211653.hdf,0,40,0.0004064916720018699
MOD021KM.A2007005.1745.061.2017246005956.hdf,0,1536,0.015609280204871803
MOD021KM.A2004326.0745.061.2017203124732.hdf,0,7,7.113604260032723e-05
MOD021KM.A2003144.0745.061.2017194131438.hdf,11,1,1.0162291800046747e-05
MOD021KM.A2007005.1750.061.2017246010100.hdf,0,1742,0.01770271231568143
MOD021KM.A2004326.0755.061.2017203124509.hdf,11,1,1.0162291800046747e-05
MOD021KM.A2004092.1740.061.2017199060608.hdf,51,20,0.00020324583600093494
MOD021KM.A2006118.0910.061.2017194211328.hdf,2,1,1.0162291800046747e-05
MOD021KM.A2007005.1755.061.2017246010037.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1835.061.2017199054052.hdf,71,20,0.00020324583600093494
MOD021KM.A2007005.1800.061.2017246005935.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0805.061.2017203124009.hdf,18,1,1.0162291800046747e-05
MOD021KM.A2004092.1840.061.2017199054134.hdf,0,140,0.0014227208520065445
MOD021KM.A2003144.0900.061.2017194131710.hdf,0,120,0.0012194750160056096
MOD021KM.A2006118.0920.061.2017194211257.hdf,32,1,1.0162291800046747e-05
MOD021KM.A2007005.1805.061.2017246010035.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0810.061.2017203124144.hdf,2,40,0.0004064916720018699
MOD021KM.A2004092.1845.061.2017199053506.hdf,8,1,1.0162291800046747e-05
MOD021KM.A2003144.0905.061.2017194131500.hdf,19,129,0.0013109356422060304
MOD021KM.A2006118.0925.061.2017194211404.hdf,43,2,2.0324583600093494e-05
MOD021KM.A2007005.1810.061.2017246010003.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.1850.061.2017199053330.hdf,27,2,2.0324583600093494e-05
MOD021KM.A2006118.0935.061.2017194211415.hdf,10,60,0.0006097375080028048
MOD021KM.A2007005.1815.061.2017246005932.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0930.061.2017203124623.hdf,50,110,0.001117852098005142
MOD021KM.A2004092.1920.061.2017199054041.hdf,44,20,0.00020324583600093494
MOD021KM.A2003144.0915.061.2017194131820.hdf,29,1,1.0162291800046747e-05
MOD021KM.A2006118.0940.061.2017194211357.hdf,0,60,0.0006097375080028048
MOD021KM.A2007005.1820.061.2017246005932.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0935.061.2017203124503.hdf,0,80,0.0008129833440037398
MOD021KM.A2006118.1045.061.2017194211343.hdf,30,1,1.0162291800046747e-05
MOD021KM.A2007005.1825.061.2017246010546.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0940.061.2017203124925.hdf,5,1,1.0162291800046747e-05
MOD021KM.A2004092.2020.061.2017199053425.hdf,68,60,0.0006097375080028048
MOD021KM.A2003144.0930.061.2017194131243.hdf,60,4,4.064916720018699e-05
MOD021KM.A2006118.1050.061.2017194211344.hdf,21,1,1.0162291800046747e-05
MOD021KM.A2007005.1830.061.2017246010457.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.0945.061.2017203124056.hdf,6,2,2.0324583600093494e-05
MOD021KM.A2003144.1030.061.2017194131840.hdf,104,44,0.00044714083920205686
MOD021KM.A2006118.1055.061.2017194211356.hdf,5,1,1.0162291800046747e-05
MOD021KM.A2007005.1925.061.2017246010028.hdf,0,1703,0.01730638293547961
MOD021KM.A2003144.1035.061.2017194131545.hdf,0,80,0.0008129833440037398
MOD021KM.A2006118.1100.061.2017194211447.hdf,5,19,0.0001930835442008882
MOD021KM.A2007005.1930.061.2017246010023.hdf,0,1684,0.01711329939127872
MOD021KM.A2004326.0955.061.2017203124743.hdf,120,140,0.0014227208520065445
MOD021KM.A2004092.2045.061.2017199053629.hdf,2,2,2.0324583600093494e-05
MOD021KM.A2003144.1040.061.2017194131114.hdf,28,1,1.0162291800046747e-05
MOD021KM.A2006118.1240.061.2017194211347.hdf,109,3,3.048687540014024e-05
MOD021KM.A2007005.1935.061.2017246010039.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.1000.061.2017203125156.hdf,0,90,0.0009146062620042072
MOD021KM.A2004092.2050.061.2017199053435.hdf,0,60,0.0006097375080028048
MOD021KM.A2006118.1245.061.2017194211342.hdf,67,1,1.0162291800046747e-05
MOD021KM.A2007005.1940.061.2017246010216.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.1005.061.2017203124812.hdf,0,80,0.0008129833440037398
MOD021KM.A2004092.2055.061.2017199054700.hdf,40,60,0.0006097375080028048
MOD021KM.A2006118.1250.061.2017194211544.hdf,0,80,0.0008129833440037398
MOD021KM.A2007005.1945.061.2017246010142.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.1010.061.2017203124004.hdf,20,20,0.00020324583600093494
MOD021KM.A2004092.2200.061.2017199053531.hdf,11,40,0.0004064916720018699
MOD021KM.A2003144.1055.061.2017194131325.hdf,86,1,1.0162291800046747e-05
MOD021KM.A2006118.1255.061.2017194211616.hdf,137,15360,0.15609280204871803
MOD021KM.A2007005.1950.061.2017246010037.hdf,0,1664,0.016910053555277787
MOD021KM.A2004326.1100.061.2017203124436.hdf,0,40,0.0004064916720018699
MOD021KM.A2003144.1100.061.2017194131814.hdf,1,1,1.0162291800046747e-05
MOD021KM.A2006118.1300.061.2017194211351.hdf,70,2,2.0324583600093494e-05
MOD021KM.A2007005.1955.061.2017246005955.hdf,0,1721,0.01748930418788045
MOD021KM.A2004326.1105.061.2017203124755.hdf,0,80,0.0008129833440037398
MOD021KM.A2003144.1210.061.2017194131658.hdf,42,160,0.0016259666880074795
MOD021KM.A2007005.2000.061.2017246010505.hdf,0,1664,0.016910053555277787
MOD021KM.A2006118.1415.061.2017194211415.hdf,54,1,1.0162291800046747e-05
MOD021KM.A2003144.1215.061.2017194131356.hdf,0,40,0.0004064916720018699
MOD021KM.A2007005.2005.061.2017246010520.hdf,0,1664,0.016910053555277787
MOD021KM.A2006118.1420.061.2017194211458.hdf,17,3,3.048687540014024e-05
MOD021KM.A2004326.1115.061.2017203124946.hdf,26,2,2.0324583600093494e-05
MOD021KM.A2004092.2330.061.2017199053953.hdf,0,20,0.00020324583600093494
MOD021KM.A2007005.2010.061.2017246010521.hdf,0,1664,0.016910053555277787
MOD021KM.A2004092.2355.061.2017199053337.hdf,17,2,2.0324583600093494e-05
MOD021KM.A2003144.1345.061.2017194131836.hdf,98,60,0.0006097375080028048
MOD021KM.A2007005.2105.061.2017246010035.hdf,0,1743,0.01771287460748148
MOD021KM.A2006118.1430.061.2017194211856.hdf,42,2,2.0324583600093494e-05
MOD021KM.A2003144.1350.061.2017194131758.hdf,0,40,0.0004064916720018699
MOD021KM.A2007005.2110.061.2017246010015.hdf,0,1664,0.016910053555277787
